id,category_id,created,title,select_as_default,status,index,price,created_datetime
1977611,1977562,1708786101,Artiskok,0,Active,4,10.0,2024-02-24T16:48:21
1977612,1977562,1708786101,Agurk,0,Active,5,10.0,2024-02-24T16:48:21
1977613,1977562,1708786101,Ananas,0,Active,6,10.0,2024-02-24T16:48:21
1977614,1977562,1708786101,Bearnaisesauce,0,Active,7,20.0,2024-02-24T16:48:21
1977615,1977562,1708786101,Burgerdressing,0,Out of stock,8,20.0,2024-02-24T16:48:21
1977616,1977562,1708786101,Champignon,0,Active,9,10.0,2024-02-24T16:48:21
1977617,1977562,1708786101,Løg,0,Active,10,10.0,2024-02-24T16:48:21
1977618,1977562,1708786101,Majs,0,Active,11,10.0,2024-02-24T16:48:21
1977619,1977562,1708786101,Nachos,0,Out of stock,12,20.0,2024-02-24T16:48:21
1977620,1977562,1708786101,Oliven,0,Active,13,10.0,2024-02-24T16:48:21
1977621,1977562,1708786101,Salat,0,Active,14,15.0,2024-02-24T16:48:21
1977622,1977562,1708786101,Rød peber,0,Active,15,10.0,2024-02-24T16:48:21
1977623,1977562,1708786101,Jalapenos,0,Active,16,10.0,2024-02-24T16:48:21
1977624,1977562,1708786101,Spaghetti,0,Active,17,20.0,2024-02-24T16:48:21
1977625,1977562,1708786101,Tomat,0,Active,18,10.0,2024-02-24T16:48:21
1977627,1977562,1708786101,Rucola,0,Active,19,10.0,2024-02-24T16:48:21
1977628,1977562,1708786101,Tacosauce,0,Out of stock,20,20.0,2024-02-24T16:48:21
1977629,1977562,1708786101,Feta,0,Active,21,20.0,2024-02-24T16:48:21
1977630,1977562,1708786101,Gorgonzola,0,Active,22,20.0,2024-02-24T16:48:21
1977631,1977562,1708786101,Ost,0,Active,23,20.0,2024-02-24T16:48:21
1977632,1977562,1708786101,Kebab,0,Active,24,20.0,2024-02-24T16:48:21
1977633,1977562,1708786101,Kylling,0,Active,25,20.0,2024-02-24T16:48:21
1977634,1977562,1708786101,Oksekød,0,Active,26,20.0,2024-02-24T16:48:21
1977635,1977562,1708786101,Oksefilet,0,Out of stock,27,20.0,2024-02-24T16:48:21
1977637,1977562,1708786101,Kødsauce,0,Active,28,20.0,2024-02-24T16:48:21
1977639,1977562,1708786101,Tun,0,Out of stock,29,20.0,2024-02-24T16:48:21
1977640,1977562,1708786101,Bacon,0,Active,30,20.0,2024-02-24T16:48:21
1977641,1977562,1708786101,Skinke,0,Active,31,20.0,2024-02-24T16:48:21
1977642,1977562,1708786101,Pepperoni,0,Active,32,20.0,2024-02-24T16:48:21
1977643,1977562,1708786101,Pølser,0,Active,33,10.0,2024-02-24T16:48:21
1977644,1977562,1708786101,Rejer,0,Active,34,20.0,2024-02-24T16:48:21
1977645,1977562,1708786101,Salami,0,Out of stock,35,20.0,2024-02-24T16:48:21
1977646,1977562,1708786101,Æg,0,Active,36,20.0,2024-02-24T16:48:21
1977647,1977564,1708786101,Chili,0,Active,0,0.0,2024-02-24T16:48:21
1977648,1977564,1708786101,Hvidløg,0,Active,1,0.0,2024-02-24T16:48:21
1977649,1977564,1708786101,Oregano,0,Active,2,0.0,2024-02-24T16:48:21
1977650,1977564,1708786101,Dressing,0,Active,3,0.0,2024-02-24T16:48:21
1977651,1977564,1708786101,Artiskok,0,Active,4,0.0,2024-02-24T16:48:21
1977654,1977564,1708786101,Agurk,0,Active,5,0.0,2024-02-24T16:48:21
1977656,1977564,1708786101,Ananas,0,Active,6,0.0,2024-02-24T16:48:21
1977657,1977564,1708786101,Bearnaisesauce,0,Active,7,0.0,2024-02-24T16:48:21
1977658,1977564,1708786101,Burgerdressing,0,Active,8,0.0,2024-02-24T16:48:21
1977659,1977564,1708786101,Champignon,0,Active,9,0.0,2024-02-24T16:48:21
1977660,1977564,1708786101,Løg,0,Active,10,0.0,2024-02-24T16:48:21
1977661,1977564,1708786101,Majs,0,Active,11,0.0,2024-02-24T16:48:21
1977662,1977564,1708786101,Nachos,0,Active,12,0.0,2024-02-24T16:48:21
1977663,1977564,1708786101,Oliven,0,Active,13,0.0,2024-02-24T16:48:21
1977664,1977564,1708786101,Salat,0,Active,14,0.0,2024-02-24T16:48:21
1977665,1977564,1708786101,Rød peber,0,Active,15,0.0,2024-02-24T16:48:21
1977666,1977564,1708786101,Jalapenos,0,Active,16,0.0,2024-02-24T16:48:21
1977667,1977564,1708786101,Spaghetti,0,Active,17,0.0,2024-02-24T16:48:21
1977668,1977564,1708786101,Tomat,0,Active,18,0.0,2024-02-24T16:48:21
1977669,1977564,1708786101,Rucola,0,Active,19,0.0,2024-02-24T16:48:21
1977670,1977564,1708786101,Tacosauce,0,Active,20,0.0,2024-02-24T16:48:21
1977671,1977564,1708786101,Feta,0,Active,21,0.0,2024-02-24T16:48:21
1977672,1977564,1708786101,Gorgonzola,0,Active,22,0.0,2024-02-24T16:48:21
1977673,1977564,1708786101,Ost,0,Active,23,0.0,2024-02-24T16:48:21
1977674,1977564,1708786101,Kebab,0,Active,24,0.0,2024-02-24T16:48:21
1977675,1977564,1708786101,Kylling,0,Active,25,0.0,2024-02-24T16:48:21
1977676,1977564,1708786101,Oksekød,0,Active,26,0.0,2024-02-24T16:48:21
1977678,1977564,1708786101,Oksefilet,0,Active,27,0.0,2024-02-24T16:48:21
1977679,1977564,1708786101,Kødsauce,0,Active,28,0.0,2024-02-24T16:48:21
1977680,1977564,1708786101,Tun,0,Active,29,0.0,2024-02-24T16:48:21
1977681,1977564,1708786101,Bacon,0,Active,30,0.0,2024-02-24T16:48:21
1977682,1977564,1708786101,Skinke,0,Active,31,0.0,2024-02-24T16:48:21
1977683,1977564,1708786101,Pepperoni,0,Active,32,0.0,2024-02-24T16:48:21
1977684,1977564,1708786101,Pølser,0,Active,33,0.0,2024-02-24T16:48:21
1977685,1977564,1708786101,Rejer,0,Active,34,0.0,2024-02-24T16:48:21
1977686,1977564,1708786101,Salami,0,Active,35,0.0,2024-02-24T16:48:21
1977687,1977564,1708786101,Æg,0,Active,36,0.0,2024-02-24T16:48:21
1977688,1977561,1708786101,"Ja, tak!",0,Active,0,10.0,2024-02-24T16:48:21
1977689,1977563,1708786101,Bacon,0,Active,0,15.0,2024-02-24T16:48:21
1977690,1977563,1708786101,Ost,0,Active,1,10.0,2024-02-24T16:48:21
1977691,1977563,1708786101,Ekstra bøf,0,Active,2,35.0,2024-02-24T16:48:21
2019340,1977560,1708889504,Parmskinke,0,Active,37,15.0,2024-02-25T21:31:44
2019349,1977560,1708889580,Soltrtørrede tomat,0,Active,38,5.0,2024-02-25T21:33:00
